domain,layer_num,head,rf,correct,source
INO80B_4apes,24,19,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer24/INO80B_4apes_layer24_head19_tree.nwk
INO80B_4apes,24,2,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer24/INO80B_4apes_layer24_head2_tree.nwk
INO80B_4apes,24,20,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer24/INO80B_4apes_layer24_head20_tree.nwk
INO80B_4apes,24,3,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer24/INO80B_4apes_layer24_head3_tree.nwk
INO80B_4apes,24,4,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer24/INO80B_4apes_layer24_head4_tree.nwk
INO80B_4apes,24,5,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer24/INO80B_4apes_layer24_head5_tree.nwk
INO80B_4apes,24,6,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer24/INO80B_4apes_layer24_head6_tree.nwk
INO80B_4apes,24,7,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer24/INO80B_4apes_layer24_head7_tree.nwk
INO80B_4apes,24,8,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer24/INO80B_4apes_layer24_head8_tree.nwk
INO80B_4apes,24,9,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer24/INO80B_4apes_layer24_head9_tree.nwk
INO80B_4apes,25,1,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer25/INO80B_4apes_layer25_head1_tree.nwk
INO80B_4apes,25,10,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer25/INO80B_4apes_layer25_head10_tree.nwk
INO80B_4apes,25,11,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer25/INO80B_4apes_layer25_head11_tree.nwk
INO80B_4apes,25,12,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer25/INO80B_4apes_layer25_head12_tree.nwk
INO80B_4apes,25,13,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer25/INO80B_4apes_layer25_head13_tree.nwk
INO80B_4apes,25,14,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer25/INO80B_4apes_layer25_head14_tree.nwk
INO80B_4apes,25,15,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer25/INO80B_4apes_layer25_head15_tree.nwk
INO80B_4apes,25,16,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer25/INO80B_4apes_layer25_head16_tree.nwk
INO80B_4apes,25,17,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer25/INO80B_4apes_layer25_head17_tree.nwk
INO80B_4apes,25,18,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer25/INO80B_4apes_layer25_head18_tree.nwk
INO80B_4apes,25,19,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer25/INO80B_4apes_layer25_head19_tree.nwk
INO80B_4apes,25,2,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer25/INO80B_4apes_layer25_head2_tree.nwk
INO80B_4apes,25,20,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer25/INO80B_4apes_layer25_head20_tree.nwk
INO80B_4apes,25,3,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer25/INO80B_4apes_layer25_head3_tree.nwk
INO80B_4apes,25,4,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer25/INO80B_4apes_layer25_head4_tree.nwk
INO80B_4apes,25,5,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer25/INO80B_4apes_layer25_head5_tree.nwk
INO80B_4apes,25,6,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer25/INO80B_4apes_layer25_head6_tree.nwk
INO80B_4apes,25,7,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer25/INO80B_4apes_layer25_head7_tree.nwk
INO80B_4apes,25,8,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer25/INO80B_4apes_layer25_head8_tree.nwk
INO80B_4apes,25,9,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer25/INO80B_4apes_layer25_head9_tree.nwk
INO80B_4apes,26,1,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer26/INO80B_4apes_layer26_head1_tree.nwk
INO80B_4apes,26,10,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer26/INO80B_4apes_layer26_head10_tree.nwk
INO80B_4apes,26,11,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer26/INO80B_4apes_layer26_head11_tree.nwk
INO80B_4apes,26,12,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer26/INO80B_4apes_layer26_head12_tree.nwk
INO80B_4apes,26,13,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer26/INO80B_4apes_layer26_head13_tree.nwk
INO80B_4apes,26,14,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer26/INO80B_4apes_layer26_head14_tree.nwk
INO80B_4apes,26,15,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer26/INO80B_4apes_layer26_head15_tree.nwk
INO80B_4apes,26,16,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer26/INO80B_4apes_layer26_head16_tree.nwk
INO80B_4apes,26,17,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer26/INO80B_4apes_layer26_head17_tree.nwk
INO80B_4apes,26,18,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer26/INO80B_4apes_layer26_head18_tree.nwk
INO80B_4apes,26,19,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer26/INO80B_4apes_layer26_head19_tree.nwk
INO80B_4apes,26,2,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer26/INO80B_4apes_layer26_head2_tree.nwk
INO80B_4apes,26,20,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer26/INO80B_4apes_layer26_head20_tree.nwk
INO80B_4apes,26,3,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer26/INO80B_4apes_layer26_head3_tree.nwk
INO80B_4apes,26,4,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer26/INO80B_4apes_layer26_head4_tree.nwk
INO80B_4apes,26,5,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer26/INO80B_4apes_layer26_head5_tree.nwk
INO80B_4apes,26,6,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer26/INO80B_4apes_layer26_head6_tree.nwk
INO80B_4apes,26,7,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer26/INO80B_4apes_layer26_head7_tree.nwk
INO80B_4apes,26,8,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer26/INO80B_4apes_layer26_head8_tree.nwk
INO80B_4apes,26,9,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer26/INO80B_4apes_layer26_head9_tree.nwk
INO80B_4apes,27,1,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer27/INO80B_4apes_layer27_head1_tree.nwk
INO80B_4apes,27,10,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer27/INO80B_4apes_layer27_head10_tree.nwk
INO80B_4apes,27,11,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer27/INO80B_4apes_layer27_head11_tree.nwk
INO80B_4apes,27,12,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer27/INO80B_4apes_layer27_head12_tree.nwk
INO80B_4apes,27,13,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer27/INO80B_4apes_layer27_head13_tree.nwk
INO80B_4apes,27,14,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer27/INO80B_4apes_layer27_head14_tree.nwk
INO80B_4apes,27,15,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer27/INO80B_4apes_layer27_head15_tree.nwk
INO80B_4apes,27,16,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer27/INO80B_4apes_layer27_head16_tree.nwk
INO80B_4apes,27,17,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer27/INO80B_4apes_layer27_head17_tree.nwk
INO80B_4apes,27,18,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer27/INO80B_4apes_layer27_head18_tree.nwk
INO80B_4apes,27,19,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer27/INO80B_4apes_layer27_head19_tree.nwk
INO80B_4apes,27,2,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer27/INO80B_4apes_layer27_head2_tree.nwk
INO80B_4apes,27,20,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer27/INO80B_4apes_layer27_head20_tree.nwk
INO80B_4apes,27,3,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer27/INO80B_4apes_layer27_head3_tree.nwk
INO80B_4apes,27,4,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer27/INO80B_4apes_layer27_head4_tree.nwk
INO80B_4apes,27,5,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer27/INO80B_4apes_layer27_head5_tree.nwk
INO80B_4apes,27,6,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer27/INO80B_4apes_layer27_head6_tree.nwk
INO80B_4apes,27,7,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer27/INO80B_4apes_layer27_head7_tree.nwk
INO80B_4apes,27,8,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer27/INO80B_4apes_layer27_head8_tree.nwk
INO80B_4apes,27,9,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer27/INO80B_4apes_layer27_head9_tree.nwk
INO80B_4apes,28,1,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer28/INO80B_4apes_layer28_head1_tree.nwk
INO80B_4apes,28,10,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer28/INO80B_4apes_layer28_head10_tree.nwk
INO80B_4apes,28,11,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer28/INO80B_4apes_layer28_head11_tree.nwk
INO80B_4apes,28,12,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer28/INO80B_4apes_layer28_head12_tree.nwk
INO80B_4apes,28,13,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer28/INO80B_4apes_layer28_head13_tree.nwk
INO80B_4apes,28,14,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer28/INO80B_4apes_layer28_head14_tree.nwk
INO80B_4apes,28,15,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer28/INO80B_4apes_layer28_head15_tree.nwk
INO80B_4apes,28,16,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer28/INO80B_4apes_layer28_head16_tree.nwk
INO80B_4apes,28,17,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer28/INO80B_4apes_layer28_head17_tree.nwk
INO80B_4apes,28,18,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer28/INO80B_4apes_layer28_head18_tree.nwk
INO80B_4apes,28,19,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer28/INO80B_4apes_layer28_head19_tree.nwk
INO80B_4apes,28,2,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer28/INO80B_4apes_layer28_head2_tree.nwk
INO80B_4apes,28,20,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer28/INO80B_4apes_layer28_head20_tree.nwk
INO80B_4apes,28,3,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer28/INO80B_4apes_layer28_head3_tree.nwk
INO80B_4apes,28,4,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer28/INO80B_4apes_layer28_head4_tree.nwk
INO80B_4apes,28,5,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer28/INO80B_4apes_layer28_head5_tree.nwk
INO80B_4apes,28,6,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer28/INO80B_4apes_layer28_head6_tree.nwk
INO80B_4apes,28,7,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer28/INO80B_4apes_layer28_head7_tree.nwk
INO80B_4apes,28,8,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer28/INO80B_4apes_layer28_head8_tree.nwk
INO80B_4apes,28,9,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer28/INO80B_4apes_layer28_head9_tree.nwk
INO80B_4apes,29,1,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer29/INO80B_4apes_layer29_head1_tree.nwk
INO80B_4apes,29,10,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer29/INO80B_4apes_layer29_head10_tree.nwk
INO80B_4apes,29,11,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer29/INO80B_4apes_layer29_head11_tree.nwk
INO80B_4apes,29,12,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer29/INO80B_4apes_layer29_head12_tree.nwk
INO80B_4apes,29,13,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer29/INO80B_4apes_layer29_head13_tree.nwk
INO80B_4apes,29,14,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer29/INO80B_4apes_layer29_head14_tree.nwk
INO80B_4apes,29,15,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer29/INO80B_4apes_layer29_head15_tree.nwk
INO80B_4apes,29,16,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer29/INO80B_4apes_layer29_head16_tree.nwk
INO80B_4apes,29,17,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer29/INO80B_4apes_layer29_head17_tree.nwk
INO80B_4apes,29,18,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer29/INO80B_4apes_layer29_head18_tree.nwk
INO80B_4apes,29,19,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer29/INO80B_4apes_layer29_head19_tree.nwk
INO80B_4apes,29,2,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer29/INO80B_4apes_layer29_head2_tree.nwk
INO80B_4apes,29,20,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer29/INO80B_4apes_layer29_head20_tree.nwk
INO80B_4apes,29,3,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer29/INO80B_4apes_layer29_head3_tree.nwk
INO80B_4apes,29,4,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer29/INO80B_4apes_layer29_head4_tree.nwk
INO80B_4apes,29,5,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer29/INO80B_4apes_layer29_head5_tree.nwk
INO80B_4apes,29,6,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer29/INO80B_4apes_layer29_head6_tree.nwk
INO80B_4apes,29,7,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer29/INO80B_4apes_layer29_head7_tree.nwk
INO80B_4apes,29,8,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer29/INO80B_4apes_layer29_head8_tree.nwk
INO80B_4apes,29,9,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer29/INO80B_4apes_layer29_head9_tree.nwk
INO80B_4apes,3,1,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer3/INO80B_4apes_layer3_head1_tree.nwk
INO80B_4apes,3,10,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/INO80B_4apes/INO80B_4apes/layer3/INO80B_4apes_layer3_head10_tree.nwk
