domain,protein,layer_num,head,status,homo_sister,source
KRT23_4apes,KRT23,3,17,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer3/KRT23_4apes_layer3_head17_tree.nwk
KRT23_4apes,KRT23,3,18,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer3/KRT23_4apes_layer3_head18_tree.nwk
KRT23_4apes,KRT23,3,19,more_incorrect,Pongo_abelii,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer3/KRT23_4apes_layer3_head19_tree.nwk
KRT23_4apes,KRT23,3,2,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer3/KRT23_4apes_layer3_head2_tree.nwk
KRT23_4apes,KRT23,3,20,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer3/KRT23_4apes_layer3_head20_tree.nwk
KRT23_4apes,KRT23,3,3,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer3/KRT23_4apes_layer3_head3_tree.nwk
KRT23_4apes,KRT23,3,4,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer3/KRT23_4apes_layer3_head4_tree.nwk
KRT23_4apes,KRT23,3,5,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer3/KRT23_4apes_layer3_head5_tree.nwk
KRT23_4apes,KRT23,3,6,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer3/KRT23_4apes_layer3_head6_tree.nwk
KRT23_4apes,KRT23,3,7,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer3/KRT23_4apes_layer3_head7_tree.nwk
KRT23_4apes,KRT23,3,8,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer3/KRT23_4apes_layer3_head8_tree.nwk
KRT23_4apes,KRT23,3,9,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer3/KRT23_4apes_layer3_head9_tree.nwk
KRT23_4apes,KRT23,4,1,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer4/KRT23_4apes_layer4_head1_tree.nwk
KRT23_4apes,KRT23,4,10,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer4/KRT23_4apes_layer4_head10_tree.nwk
KRT23_4apes,KRT23,4,11,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer4/KRT23_4apes_layer4_head11_tree.nwk
KRT23_4apes,KRT23,4,12,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer4/KRT23_4apes_layer4_head12_tree.nwk
KRT23_4apes,KRT23,4,13,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer4/KRT23_4apes_layer4_head13_tree.nwk
KRT23_4apes,KRT23,4,14,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer4/KRT23_4apes_layer4_head14_tree.nwk
KRT23_4apes,KRT23,4,15,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer4/KRT23_4apes_layer4_head15_tree.nwk
KRT23_4apes,KRT23,4,16,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer4/KRT23_4apes_layer4_head16_tree.nwk
KRT23_4apes,KRT23,4,17,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer4/KRT23_4apes_layer4_head17_tree.nwk
KRT23_4apes,KRT23,4,18,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer4/KRT23_4apes_layer4_head18_tree.nwk
KRT23_4apes,KRT23,4,19,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer4/KRT23_4apes_layer4_head19_tree.nwk
KRT23_4apes,KRT23,4,2,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer4/KRT23_4apes_layer4_head2_tree.nwk
KRT23_4apes,KRT23,4,20,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer4/KRT23_4apes_layer4_head20_tree.nwk
KRT23_4apes,KRT23,4,3,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer4/KRT23_4apes_layer4_head3_tree.nwk
KRT23_4apes,KRT23,4,4,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer4/KRT23_4apes_layer4_head4_tree.nwk
KRT23_4apes,KRT23,4,5,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer4/KRT23_4apes_layer4_head5_tree.nwk
KRT23_4apes,KRT23,4,6,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer4/KRT23_4apes_layer4_head6_tree.nwk
KRT23_4apes,KRT23,4,7,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer4/KRT23_4apes_layer4_head7_tree.nwk
KRT23_4apes,KRT23,4,8,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer4/KRT23_4apes_layer4_head8_tree.nwk
KRT23_4apes,KRT23,4,9,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer4/KRT23_4apes_layer4_head9_tree.nwk
KRT23_4apes,KRT23,5,1,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer5/KRT23_4apes_layer5_head1_tree.nwk
KRT23_4apes,KRT23,5,10,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer5/KRT23_4apes_layer5_head10_tree.nwk
KRT23_4apes,KRT23,5,11,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer5/KRT23_4apes_layer5_head11_tree.nwk
KRT23_4apes,KRT23,5,12,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer5/KRT23_4apes_layer5_head12_tree.nwk
KRT23_4apes,KRT23,5,13,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer5/KRT23_4apes_layer5_head13_tree.nwk
KRT23_4apes,KRT23,5,14,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer5/KRT23_4apes_layer5_head14_tree.nwk
KRT23_4apes,KRT23,5,15,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer5/KRT23_4apes_layer5_head15_tree.nwk
KRT23_4apes,KRT23,5,16,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer5/KRT23_4apes_layer5_head16_tree.nwk
KRT23_4apes,KRT23,5,17,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer5/KRT23_4apes_layer5_head17_tree.nwk
KRT23_4apes,KRT23,5,18,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer5/KRT23_4apes_layer5_head18_tree.nwk
KRT23_4apes,KRT23,5,19,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer5/KRT23_4apes_layer5_head19_tree.nwk
KRT23_4apes,KRT23,5,2,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer5/KRT23_4apes_layer5_head2_tree.nwk
KRT23_4apes,KRT23,5,20,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer5/KRT23_4apes_layer5_head20_tree.nwk
KRT23_4apes,KRT23,5,3,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer5/KRT23_4apes_layer5_head3_tree.nwk
KRT23_4apes,KRT23,5,4,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer5/KRT23_4apes_layer5_head4_tree.nwk
KRT23_4apes,KRT23,5,5,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer5/KRT23_4apes_layer5_head5_tree.nwk
KRT23_4apes,KRT23,5,6,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer5/KRT23_4apes_layer5_head6_tree.nwk
KRT23_4apes,KRT23,5,7,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer5/KRT23_4apes_layer5_head7_tree.nwk
KRT23_4apes,KRT23,5,8,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer5/KRT23_4apes_layer5_head8_tree.nwk
KRT23_4apes,KRT23,5,9,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer5/KRT23_4apes_layer5_head9_tree.nwk
KRT23_4apes,KRT23,6,1,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer6/KRT23_4apes_layer6_head1_tree.nwk
KRT23_4apes,KRT23,6,10,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer6/KRT23_4apes_layer6_head10_tree.nwk
KRT23_4apes,KRT23,6,11,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer6/KRT23_4apes_layer6_head11_tree.nwk
KRT23_4apes,KRT23,6,12,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer6/KRT23_4apes_layer6_head12_tree.nwk
KRT23_4apes,KRT23,6,13,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer6/KRT23_4apes_layer6_head13_tree.nwk
KRT23_4apes,KRT23,6,14,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer6/KRT23_4apes_layer6_head14_tree.nwk
KRT23_4apes,KRT23,6,15,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer6/KRT23_4apes_layer6_head15_tree.nwk
KRT23_4apes,KRT23,6,16,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer6/KRT23_4apes_layer6_head16_tree.nwk
KRT23_4apes,KRT23,6,17,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer6/KRT23_4apes_layer6_head17_tree.nwk
KRT23_4apes,KRT23,6,18,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer6/KRT23_4apes_layer6_head18_tree.nwk
KRT23_4apes,KRT23,6,19,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer6/KRT23_4apes_layer6_head19_tree.nwk
KRT23_4apes,KRT23,6,2,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer6/KRT23_4apes_layer6_head2_tree.nwk
KRT23_4apes,KRT23,6,20,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer6/KRT23_4apes_layer6_head20_tree.nwk
KRT23_4apes,KRT23,6,3,less_incorrect,Gorilla_gorilla_gorilla,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer6/KRT23_4apes_layer6_head3_tree.nwk
KRT23_4apes,KRT23,6,4,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer6/KRT23_4apes_layer6_head4_tree.nwk
KRT23_4apes,KRT23,6,5,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer6/KRT23_4apes_layer6_head5_tree.nwk
KRT23_4apes,KRT23,6,6,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer6/KRT23_4apes_layer6_head6_tree.nwk
KRT23_4apes,KRT23,6,7,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer6/KRT23_4apes_layer6_head7_tree.nwk
KRT23_4apes,KRT23,6,8,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer6/KRT23_4apes_layer6_head8_tree.nwk
KRT23_4apes,KRT23,6,9,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer6/KRT23_4apes_layer6_head9_tree.nwk
KRT23_4apes,KRT23,7,1,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer7/KRT23_4apes_layer7_head1_tree.nwk
KRT23_4apes,KRT23,7,10,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer7/KRT23_4apes_layer7_head10_tree.nwk
KRT23_4apes,KRT23,7,11,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer7/KRT23_4apes_layer7_head11_tree.nwk
KRT23_4apes,KRT23,7,12,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer7/KRT23_4apes_layer7_head12_tree.nwk
KRT23_4apes,KRT23,7,13,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer7/KRT23_4apes_layer7_head13_tree.nwk
KRT23_4apes,KRT23,7,14,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer7/KRT23_4apes_layer7_head14_tree.nwk
KRT23_4apes,KRT23,7,15,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer7/KRT23_4apes_layer7_head15_tree.nwk
KRT23_4apes,KRT23,7,16,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer7/KRT23_4apes_layer7_head16_tree.nwk
KRT23_4apes,KRT23,7,17,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer7/KRT23_4apes_layer7_head17_tree.nwk
KRT23_4apes,KRT23,7,18,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer7/KRT23_4apes_layer7_head18_tree.nwk
KRT23_4apes,KRT23,7,19,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer7/KRT23_4apes_layer7_head19_tree.nwk
KRT23_4apes,KRT23,7,2,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer7/KRT23_4apes_layer7_head2_tree.nwk
KRT23_4apes,KRT23,7,20,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer7/KRT23_4apes_layer7_head20_tree.nwk
KRT23_4apes,KRT23,7,3,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer7/KRT23_4apes_layer7_head3_tree.nwk
KRT23_4apes,KRT23,7,4,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer7/KRT23_4apes_layer7_head4_tree.nwk
KRT23_4apes,KRT23,7,5,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer7/KRT23_4apes_layer7_head5_tree.nwk
KRT23_4apes,KRT23,7,6,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer7/KRT23_4apes_layer7_head6_tree.nwk
KRT23_4apes,KRT23,7,7,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer7/KRT23_4apes_layer7_head7_tree.nwk
KRT23_4apes,KRT23,7,8,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer7/KRT23_4apes_layer7_head8_tree.nwk
KRT23_4apes,KRT23,7,9,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer7/KRT23_4apes_layer7_head9_tree.nwk
KRT23_4apes,KRT23,8,1,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer8/KRT23_4apes_layer8_head1_tree.nwk
KRT23_4apes,KRT23,8,10,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer8/KRT23_4apes_layer8_head10_tree.nwk
KRT23_4apes,KRT23,8,11,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer8/KRT23_4apes_layer8_head11_tree.nwk
KRT23_4apes,KRT23,8,12,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer8/KRT23_4apes_layer8_head12_tree.nwk
KRT23_4apes,KRT23,8,13,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer8/KRT23_4apes_layer8_head13_tree.nwk
KRT23_4apes,KRT23,8,14,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer8/KRT23_4apes_layer8_head14_tree.nwk
KRT23_4apes,KRT23,8,15,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer8/KRT23_4apes_layer8_head15_tree.nwk
KRT23_4apes,KRT23,8,16,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer8/KRT23_4apes_layer8_head16_tree.nwk
KRT23_4apes,KRT23,8,17,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/KRT23_4apes/KRT23_4apes/layer8/KRT23_4apes_layer8_head17_tree.nwk
